name,cam,type,success,open,input_faces,control_faces,output_faces,case_1,case_2,case_3,case_4,case_5,runtime,wso
bunny,000001,anim,True,False,42928,5378,11525,0,0,1,4,0,3.112,1
bunny,000002,anim,True,False,42928,5378,11313,0,0,3,0,0,3.231,1
bunny,000003,anim,True,False,42928,5378,11415,0,0,2,0,0,3.029,1
bunny,000004,anim,True,False,42928,5378,11756,0,0,0,2,0,2.975,1
bunny,000005,anim,True,False,42928,5378,11395,0,0,0,0,0,2.983,1
bunny,000006,anim,True,False,42928,5378,11378,0,0,1,0,0,3.068,1
bunny,000007,anim,True,False,42928,5378,11389,0,0,0,0,0,2.846,1
bunny,000008,anim,True,False,42928,5378,11348,0,0,0,0,0,2.894,1
bunny,000009,anim,True,False,42928,5378,11501,0,0,1,0,0,2.903,1
bunny,000010,anim,True,False,42928,5378,11294,0,0,0,2,0,2.938,1
bunny,000011,anim,True,False,42928,5378,11394,0,0,0,0,0,2.969,1
bunny,000012,anim,True,False,42928,5378,11129,0,0,0,0,0,3.029,1
bunny,000013,anim,True,False,42928,5378,11266,0,0,0,0,0,2.999,1
bunny,000014,anim,True,False,42928,5378,11229,0,0,0,0,0,2.798,1
bunny,000015,anim,True,False,42928,5378,11088,0,0,1,0,0,2.931,1
bunny,000016,anim,True,False,42928,5378,11154,0,0,1,0,1,2.941,1
bunny,000017,anim,True,False,42928,5378,11098,0,0,0,2,0,2.921,1
bunny,000018,anim,True,False,42928,5378,11044,0,0,0,2,0,3.079,1
bunny,000019,anim,True,False,42928,5378,11339,0,0,2,4,0,3.157,1
bunny,000020,anim,True,False,42928,5378,11151,0,0,2,0,0,3.018,1
bunny,000021,anim,True,False,42928,5378,11362,0,0,1,4,0,3.036,1
bunny,000022,anim,True,False,42928,5378,11436,0,0,0,2,0,2.982,1
bunny,000023,anim,True,False,42928,5378,11883,0,0,1,2,0,2.962,1
bunny,000024,anim,True,False,42928,5378,11412,0,0,0,0,0,3.002,1
bunny,000025,anim,True,False,42928,5378,11450,0,0,0,0,0,3.14,1
bunny,000026,anim,True,False,42928,5378,11362,0,0,1,0,0,3.08,1
bunny,000027,anim,True,False,42928,5378,11486,0,0,1,0,0,2.974,1
bunny,000028,anim,True,False,42928,5378,11596,0,0,1,4,0,3.006,1
bunny,000029,anim,True,False,42928,5378,11544,0,0,0,0,0,3.098,1
bunny,000030,anim,True,False,42928,5378,11832,0,0,0,2,0,3.314,1
bunny,000031,anim,True,False,42928,5378,11440,0,1,2,0,0,3.162,1
bunny,000032,anim,True,False,42928,5378,11633,0,0,1,4,0,3.199,1
bunny,000033,anim,True,False,42928,5378,11276,0,0,0,0,0,3.028,1
bunny,000034,anim,True,False,42928,5378,11489,0,0,0,2,0,3.37,1
bunny,000035,anim,True,False,42928,5378,11551,0,0,2,2,0,3.333,1
bunny,000036,anim,True,False,42928,5378,11705,0,0,1,0,0,3.555,1
bunny,000037,anim,True,False,42928,5378,11351,0,0,0,2,0,3.246,1
bunny,000038,anim,True,False,42928,5378,11416,0,0,1,0,0,3.195,1
bunny,000039,anim,True,False,42928,5378,11757,0,0,0,2,0,3.291,1
bunny,000040,anim,True,False,42928,5378,11482,0,0,1,2,0,3.293,1
bunny,000041,anim,True,False,42928,5378,11389,0,0,1,2,0,3.294,1
bunny,000042,anim,True,False,42928,5378,11561,0,0,1,0,0,3.31,1
bunny,000043,anim,True,False,42928,5378,11463,0,0,0,2,0,3.531,1
bunny,000044,anim,True,False,42928,5378,11532,0,0,1,2,0,3.445,1
bunny,000045,anim,True,False,42928,5378,11380,0,0,1,0,0,3.312,1
bunny,000046,anim,True,False,42928,5378,11559,0,0,0,0,0,3.584,1
bunny,000047,anim,True,False,42928,5378,11578,0,0,1,0,0,3.581,1
bunny,000048,anim,True,False,42928,5378,11751,0,0,0,6,0,3.857,1
bunny,000049,anim,True,False,42928,5378,11662,0,0,2,2,0,3.53,1
bunny,000050,anim,True,False,42928,5378,11280,0,0,1,8,0,3.644,1
bunny,000051,anim,True,False,42928,5378,11540,0,0,1,8,0,3.657,1
bunny,000052,anim,True,False,42928,5378,11046,0,0,2,4,0,3.559,1
bunny,000053,anim,True,False,42928,5378,11306,0,0,2,6,0,3.456,1
bunny,000054,anim,True,False,42928,5378,11407,0,0,4,4,0,3.416,1
bunny,000055,anim,True,False,42928,5378,11357,0,0,0,4,0,3.299,1
bunny,000056,anim,True,False,42928,5378,11066,0,0,4,4,0,3.483,1
bunny,000057,anim,True,False,42928,5378,10916,0,0,1,4,0,3.365,1
bunny,000058,anim,True,False,42928,5378,10788,0,0,1,2,0,3.261,1
bunny,000059,anim,True,False,42928,5378,10821,0,0,0,4,0,3.368,1
bunny,000060,anim,True,False,42928,5378,11157,0,0,2,2,0,3.315,1
bunny,000061,anim,True,False,42928,5378,11258,0,0,2,4,0,3.582,1
bunny,000062,anim,True,False,42928,5378,11248,0,0,0,2,0,3.58,1
bunny,000063,anim,True,False,42928,5378,11434,0,0,1,0,0,3.923,1
bunny,000064,anim,True,False,42928,5378,11419,0,0,2,0,0,3.656,1
bunny,000065,anim,True,False,42928,5378,11545,0,0,1,4,0,3.618,1
bunny,000066,anim,True,False,42928,5378,11387,0,0,1,0,0,3.584,1
bunny,000067,anim,True,False,42928,5378,11129,0,0,1,2,0,3.786,1
bunny,000068,anim,True,False,42928,5378,11288,0,0,0,0,0,3.592,1
bunny,000069,anim,True,False,42928,5378,11482,0,0,1,2,0,3.535,1
bunny,000070,anim,True,False,42928,5378,11563,0,0,2,2,0,3.917,1
bunny,000071,anim,True,False,42928,5378,11270,0,0,1,0,0,3.743,1
bunny,000072,anim,True,False,42928,5378,11276,0,0,1,0,0,3.883,1
bunny,000073,anim,True,False,42928,5378,11325,0,0,3,2,0,3.792,1
bunny,000074,anim,True,False,42928,5378,11304,0,0,0,0,0,3.805,1
bunny,000075,anim,True,False,42928,5378,11349,0,0,0,0,0,3.81,1
bunny,000076,anim,True,False,42928,5378,11049,0,0,0,0,0,3.606,1
bunny,000077,anim,True,False,42928,5378,11153,0,0,0,2,0,3.728,1
bunny,000078,anim,True,False,42928,5378,11889,0,0,2,2,0,3.725,1
bunny,000079,anim,True,False,42928,5378,12112,0,0,1,6,0,3.837,1
bunny,000080,anim,True,False,42928,5378,11927,0,0,1,0,0,3.996,1
bunny,000081,anim,True,False,42928,5378,12097,0,0,2,2,0,4.026,1
bunny,000082,anim,True,False,42928,5378,12064,0,0,2,4,0,3.95,1
bunny,000083,anim,True,False,42928,5378,12738,0,0,0,4,0,4.513,1
bunny,000084,anim,True,False,42928,5378,12136,0,0,4,0,0,4.491,1
bunny,000085,anim,True,False,42928,5378,11942,0,0,0,2,0,4.131,1
bunny,000086,anim,True,False,42928,5378,12506,0,0,2,2,0,4.318,1
bunny,000087,anim,True,False,42928,5378,12455,0,0,3,3,0,4.31,1
bunny,000088,anim,True,False,42928,5378,12175,0,0,1,0,1,4.364,1
bunny,000089,anim,True,False,42928,5378,12322,0,0,1,8,0,4.424,1
bunny,000090,anim,True,False,42928,5378,12367,0,0,2,6,0,4.2,1
bunny,000091,anim,True,False,42928,5378,11900,0,0,2,4,0,4.134,1
bunny,000092,anim,True,False,42928,5378,11796,0,0,1,2,0,4.215,1
bunny,000093,anim,True,False,42928,5378,12056,0,0,1,0,0,4.0,1
bunny,000094,anim,True,False,42928,5378,11845,0,0,0,2,0,3.861,1
bunny,000095,anim,True,False,42928,5378,11971,0,0,3,6,0,3.934,1
bunny,000096,anim,True,False,42928,5378,11783,0,0,1,2,0,3.773,1
bunny,000097,anim,True,False,42928,5378,11999,0,0,3,7,0,3.995,1
bunny,000098,anim,True,False,42928,5378,12426,0,0,1,6,1,3.819,1
bunny,000099,anim,True,False,42928,5378,12300,0,2,2,14,0,4.156,1
bunny,000100,anim,True,False,42928,5378,12537,0,0,2,6,0,4.19,1
bunny,000101,anim,True,False,42928,5378,11948,0,0,1,2,0,4.554,1
bunny,000102,anim,True,False,42928,5378,12601,0,0,1,6,0,4.163,1
bunny,000103,anim,True,False,42928,5378,12153,0,0,2,8,0,4.184,1
bunny,000104,anim,True,False,42928,5378,12674,0,0,1,11,0,4.027,1
bunny,000105,anim,True,False,42928,5378,12194,0,0,2,4,0,3.878,1
bunny,000106,anim,True,False,42928,5378,11052,9,0,4,2,0,3.922,1
bunny,000107,anim,True,False,42928,5378,12173,0,1,3,0,0,3.662,1
bunny,000108,anim,True,False,42928,5378,12018,0,0,3,8,0,3.875,1
bunny,000109,anim,True,False,42928,5378,11860,0,0,4,4,0,3.775,1
bunny,000110,anim,True,False,42928,5378,11648,0,0,0,4,0,3.769,1
bunny,000111,anim,True,False,42928,5378,11934,0,0,1,6,0,3.752,1
bunny,000112,anim,True,False,42928,5378,11802,0,0,1,6,0,4.191,1
bunny,000113,anim,True,False,42928,5378,12365,0,0,3,10,0,4.015,1
bunny,000114,anim,True,False,42928,5378,12151,0,0,3,6,0,3.786,1
bunny,000115,anim,True,False,42928,5378,11652,7,0,5,8,0,4.218,1
bunny,000116,anim,True,False,42928,5378,11950,0,0,3,10,0,4.15,1
bunny,000117,anim,True,False,42928,5378,11850,0,0,3,0,0,3.859,1
bunny,000118,anim,True,False,42928,5378,11829,0,0,2,6,0,3.623,1
bunny,000119,anim,True,False,42928,5378,11878,0,0,1,2,0,3.673,1
bunny,000120,anim,True,False,42928,5378,11778,0,0,1,4,0,3.99,1
bunny,000121,anim,True,False,42928,5378,11667,0,0,3,0,0,3.727,1
bunny,000122,anim,True,False,42928,5378,11866,0,0,1,5,0,3.69,1
bunny,000123,anim,True,False,42928,5378,12126,0,0,1,0,1,3.914,1
bunny,000124,anim,True,False,42928,5378,11783,0,0,3,2,1,4.004,1
bunny,000125,anim,True,False,42928,5378,11467,0,0,1,10,0,4.235,1
bunny,000126,anim,True,False,42928,5378,11805,0,0,3,6,0,4.33,1
bunny,000127,anim,True,False,42928,5378,11549,0,0,3,2,0,3.843,1
bunny,000128,anim,True,False,42928,5378,11941,0,0,3,2,0,3.986,1
bunny,000129,anim,True,False,42928,5378,11759,0,0,1,2,0,4.093,1
bunny,000130,anim,True,False,42928,5378,9652,0,0,3,10,0,3.774,1
bunny,000131,anim,True,False,42928,5378,11825,0,0,0,4,0,4.252,1
bunny,000132,anim,True,False,42928,5378,11482,0,0,1,2,1,4.197,1
bunny,000133,anim,True,False,42928,5378,11533,0,0,4,2,0,4.001,1
bunny,000134,anim,True,False,42928,5378,11728,0,0,1,2,0,4.054,1
bunny,000135,anim,True,False,42928,5378,11873,0,0,2,0,0,4.121,1
bunny,000136,anim,True,False,42928,5378,12246,0,0,1,2,0,3.95,1
bunny,000137,anim,True,False,42928,5378,12056,0,0,1,2,0,4.661,1
bunny,000138,anim,True,False,42928,5378,12025,0,1,1,6,0,4.611,1
bunny,000139,anim,True,False,42928,5378,12090,0,0,0,0,0,4.149,1
bunny,000140,anim,True,False,42928,5378,12153,0,0,1,2,0,4.062,1
bunny,000141,anim,True,False,42928,5378,12125,0,0,0,2,0,3.924,1
bunny,000142,anim,True,False,42928,5378,12349,0,0,1,0,0,3.563,1
bunny,000143,anim,True,False,42928,5378,11405,2,0,0,1,1,4.29,1
bunny,000144,anim,True,False,42928,5378,11741,0,0,0,0,0,3.622,1
bunny,000145,anim,True,False,42928,5378,11766,0,0,2,8,0,3.647,1
bunny,000146,anim,True,False,42928,5378,11453,0,0,4,2,0,3.526,1
bunny,000147,anim,True,False,42928,5378,11834,0,0,0,0,0,3.517,1
bunny,000148,anim,True,False,42928,5378,11385,0,0,1,4,0,3.588,1
bunny,000149,anim,True,False,42928,5378,11738,0,0,1,2,0,3.746,1
bunny,000150,anim,True,False,42928,5378,11554,0,0,2,0,0,3.683,1
bunny,000151,anim,True,False,42928,5378,11214,0,0,2,4,0,3.537,1
bunny,000152,anim,True,False,42928,5378,11614,0,0,2,4,0,3.61,1
bunny,000153,anim,True,False,42928,5378,11256,0,0,2,4,0,3.666,1
bunny,000154,anim,True,False,42928,5378,11545,0,0,1,4,0,3.573,1
bunny,000155,anim,True,False,42928,5378,11287,0,0,0,2,0,3.409,1
bunny,000156,anim,True,False,42928,5378,11468,0,0,0,2,0,3.453,1
bunny,000157,anim,True,False,42928,5378,11219,0,0,2,2,0,3.383,1
bunny,000158,anim,True,False,42928,5378,11079,0,0,1,2,0,3.49,1
bunny,000159,anim,True,False,42928,5378,11317,0,0,1,4,0,3.426,1
bunny,000160,anim,True,False,42928,5378,11173,0,0,2,6,0,3.638,1
bunny,000161,anim,True,False,42928,5378,11224,0,0,0,6,0,3.436,1
bunny,000162,anim,True,False,42928,5378,11145,0,0,0,2,0,3.263,1
bunny,000163,anim,True,False,42928,5378,10877,0,0,0,0,0,3.204,1
bunny,000164,anim,True,False,42928,5378,10978,0,0,1,2,0,3.426,1
bunny,000165,anim,True,False,42928,5378,11025,0,0,1,0,0,3.339,1
bunny,000166,anim,True,False,42928,5378,11366,0,0,0,0,0,3.346,1
bunny,000167,anim,True,False,42928,5378,10798,0,0,1,4,0,3.385,1
bunny,000168,anim,True,False,42928,5378,10991,0,0,0,2,0,3.197,1
bunny,000169,anim,True,False,42928,5378,10963,0,0,0,2,0,3.225,1
bunny,000170,anim,True,False,42928,5378,10928,0,0,0,2,0,3.238,1
bunny,000171,anim,True,False,42928,5378,11054,0,0,1,2,0,3.167,1
bunny,000172,anim,True,False,42928,5378,10962,0,0,0,2,0,3.213,1
bunny,000173,anim,True,False,42928,5378,11278,0,0,0,0,0,3.181,1
bunny,000174,anim,True,False,42928,5378,10793,0,0,1,0,0,3.092,1
bunny,000175,anim,True,False,42928,5378,11025,0,0,2,0,0,3.197,1
bunny,000176,anim,True,False,42928,5378,10941,0,0,1,0,0,3.147,1
bunny,000177,anim,True,False,42928,5378,10836,0,0,0,0,0,3.094,1
bunny,000178,anim,True,False,42928,5378,11061,0,0,0,0,0,2.969,1
bunny,000179,anim,True,False,42928,5378,11339,0,0,2,4,0,3.173,1
bunny,000180,anim,True,False,42928,5378,11402,0,0,1,2,0,3.165,1
bunny,000181,anim,True,False,42928,5378,11213,0,0,0,6,0,3.204,1
bunny,000182,anim,True,False,42928,5378,11185,0,0,1,4,1,3.456,1
bunny,000183,anim,True,False,42928,5378,10812,0,0,0,2,0,3.33,1
bunny,000184,anim,True,False,42928,5378,11034,0,0,2,6,0,3.235,1
bunny,000185,anim,True,False,42928,5378,11150,0,0,2,6,0,3.088,1
bunny,000186,anim,True,False,42928,5378,11534,0,0,4,6,0,3.255,1
bunny,000187,anim,True,False,42928,5378,11562,0,0,1,2,0,3.143,1
bunny,000188,anim,True,False,42928,5378,10983,0,0,1,4,0,3.289,1
bunny,000189,anim,True,False,42928,5378,10933,0,0,1,2,0,3.114,1
bunny,000190,anim,True,False,42928,5378,11112,0,0,3,6,0,2.967,1
bunny,000191,anim,True,False,42928,5378,11872,0,0,2,2,0,2.947,1
bunny,000192,anim,True,False,42928,5378,11322,0,0,1,2,1,2.936,1
bunny,000193,anim,True,False,42928,5378,11387,0,0,0,0,0,2.986,1
bunny,000194,anim,True,False,42928,5378,11157,0,0,0,0,0,2.922,1
bunny,000195,anim,True,False,42928,5378,11472,0,0,0,0,0,3.086,1
bunny,000196,anim,True,False,42928,5378,11579,0,0,0,0,0,2.834,1
bunny,000197,anim,True,False,42928,5378,11701,0,0,1,0,0,2.857,1
bunny,000198,anim,True,False,42928,5378,11239,0,0,0,2,0,2.932,1
bunny,000199,anim,True,False,42928,5378,11212,0,0,1,0,0,2.831,1
bunny,000200,anim,True,False,42928,5378,11288,0,0,1,2,0,2.942,1
bunny,000201,anim,True,False,42928,5378,11191,0,0,1,0,0,2.903,1
bunny,000202,anim,True,False,42928,5378,11282,0,0,0,0,0,2.779,1
bunny,000203,anim,True,False,42928,5378,11177,0,0,0,0,0,2.718,1
bunny,000204,anim,True,False,42928,5378,11198,0,0,0,0,0,2.815,1
bunny,000205,anim,True,False,42928,5378,11332,0,0,0,0,0,2.854,1
bunny,000206,anim,True,False,42928,5378,11752,0,0,0,0,0,2.9,1
bunny,000207,anim,True,False,42928,5378,11041,0,0,0,0,0,2.754,1
bunny,000208,anim,True,False,42928,5378,11326,0,0,1,2,0,2.964,1
bunny,000209,anim,True,False,42928,5378,11075,0,0,1,0,0,2.748,1
bunny,000210,anim,True,False,42928,5378,10959,0,0,1,0,0,2.67,1
bunny,000211,anim,True,False,42928,5378,11311,0,0,1,0,0,2.678,1
bunny,000212,anim,True,False,42928,5378,10940,0,0,0,0,1,2.646,1
bunny,000213,anim,True,False,42928,5378,11469,0,0,1,0,0,2.769,1
bunny,000214,anim,True,False,42928,5378,11019,0,0,0,0,1,2.734,1
bunny,000215,anim,True,False,42928,5378,10905,0,0,0,4,0,2.709,1
bunny,000216,anim,True,False,42928,5378,10946,0,0,0,2,0,2.649,1
bunny,000217,anim,True,False,42928,5378,10867,0,0,2,0,0,2.541,1
bunny,000218,anim,True,False,42928,5378,11103,0,0,1,0,0,2.5,1
bunny,000219,anim,True,False,42928,5378,11095,0,0,2,2,0,2.522,1
bunny,000220,anim,True,False,42928,5378,11074,0,0,2,0,0,2.491,1
bunny,000221,anim,True,False,42928,5378,10996,0,0,2,0,1,2.637,1
bunny,000222,anim,True,False,42928,5378,10557,0,0,2,0,0,2.556,1
bunny,000223,anim,True,False,42928,5378,10495,0,0,3,0,0,2.61,1
bunny,000224,anim,True,False,42928,5378,10911,0,0,1,0,0,2.548,1
bunny,000225,anim,True,False,42928,5378,10915,0,0,1,0,0,2.528,1
bunny,000226,anim,True,False,42928,5378,11154,0,0,1,0,0,2.533,1
bunny,000227,anim,True,False,42928,5378,10338,0,0,2,0,0,2.42,1
bunny,000228,anim,True,False,42928,5378,11714,0,0,1,0,0,2.545,1
bunny,000229,anim,True,False,42928,5378,10523,0,0,0,2,0,2.448,1
bunny,000230,anim,True,False,42928,5378,10518,1,1,2,2,0,2.783,1
bunny,000231,anim,True,False,42928,5378,10574,0,0,2,0,0,2.68,1
bunny,000232,anim,True,False,42928,5378,10823,0,0,1,2,0,2.595,1
bunny,000233,anim,True,False,42928,5378,10972,0,0,1,4,0,2.648,1
bunny,000234,anim,True,False,42928,5378,11447,0,0,1,4,0,2.862,1
bunny,000235,anim,True,False,42928,5378,11735,0,0,1,0,0,2.781,1
bunny,000236,anim,True,False,42928,5378,11196,0,0,1,2,0,2.714,1
bunny,000237,anim,True,False,171712,5378,14747,0,0,0,0,0,6.97,2
bunny,000238,anim,True,False,42928,5378,11170,0,0,2,2,1,2.855,1
bunny,000239,anim,True,False,42928,5378,11025,0,0,1,0,0,2.78,1
bunny,000240,anim,True,False,42928,5378,10794,0,0,1,0,0,2.613,1
bunny,000241,anim,True,False,42928,5378,11184,0,0,0,2,0,2.791,1
bunny,000242,anim,True,False,42928,5378,10190,0,0,3,0,0,2.775,1
bunny,000243,anim,True,False,42928,5378,11870,0,0,1,2,0,2.942,1
bunny,000244,anim,True,False,42928,5378,11109,0,0,2,2,0,2.663,1
bunny,000245,anim,True,False,42928,5378,11231,0,0,1,0,0,2.65,1
bunny,000246,anim,True,False,42928,5378,10842,0,0,1,0,0,2.656,1
bunny,000247,anim,True,False,42928,5378,10856,0,0,1,2,0,2.803,1
bunny,000248,anim,True,False,42928,5378,11487,0,0,3,2,0,2.71,1
bunny,000249,anim,True,False,42928,5378,11001,0,0,1,8,0,2.927,1
bunny,000250,anim,True,False,42928,5378,11785,0,0,2,10,0,2.9,1
bunny,000251,anim,True,False,42928,5378,11898,0,0,0,8,0,3.073,1
bunny,000252,anim,True,False,42928,5378,11703,0,0,2,2,0,2.898,1
bunny,000253,anim,True,False,42928,5378,11284,0,0,0,4,1,2.913,1
bunny,000254,anim,True,False,42928,5378,11925,0,0,0,2,0,2.826,1
bunny,000255,anim,True,False,42928,5378,11279,0,0,0,2,0,2.862,1
bunny,000256,anim,True,False,42928,5378,11804,0,0,1,0,0,2.954,1
bunny,000257,anim,True,False,42928,5378,11763,0,0,1,2,0,3.023,1
bunny,000258,anim,True,False,42928,5378,11556,0,0,0,4,0,3.031,1
bunny,000259,anim,True,False,42928,5378,11515,0,0,5,2,0,3.031,1
bunny,000260,anim,True,False,42928,5378,11539,0,0,2,0,0,2.974,1
bunny,000261,anim,True,False,42928,5378,11808,0,0,4,6,0,2.993,1
bunny,000262,anim,True,False,42928,5378,11816,0,0,1,4,0,2.863,1
bunny,000263,anim,True,False,42928,5378,11751,0,0,0,0,0,3.008,1
bunny,000264,anim,True,False,42928,5378,11700,0,0,0,2,0,3.024,1
bunny,000265,anim,True,False,42928,5378,11871,0,0,0,0,0,2.913,1
bunny,000266,anim,True,False,42928,5378,11834,0,0,1,0,0,2.882,1
bunny,000267,anim,True,False,42928,5378,11669,0,0,0,0,1,2.85,1
bunny,000268,anim,True,False,42928,5378,11781,0,0,0,0,0,2.924,1
bunny,000269,anim,True,False,42928,5378,11794,0,0,2,0,0,2.958,1
bunny,000270,anim,True,False,42928,5378,11804,0,0,0,0,0,3.118,1
bunny,000271,anim,True,False,42928,5378,11939,0,0,2,0,0,3.054,1
bunny,000272,anim,True,False,42928,5378,11792,0,0,1,0,0,2.989,1
bunny,000273,anim,True,False,42928,5378,12375,0,0,0,8,0,3.127,1
bunny,000274,anim,True,False,42928,5378,12222,0,0,1,0,0,3.133,1
bunny,000275,anim,True,False,42928,5378,12041,0,0,1,2,0,3.254,1
bunny,000276,anim,True,False,42928,5378,12383,0,0,0,2,0,3.178,1
bunny,000277,anim,True,False,42928,5378,11850,0,0,1,0,0,3.109,1
bunny,000278,anim,True,False,42928,5378,11913,0,0,0,4,0,3.112,1
bunny,000279,anim,True,False,42928,5378,11656,0,0,1,6,0,2.999,1
bunny,000280,anim,True,False,42928,5378,11877,0,0,1,4,1,2.956,1
bunny,000281,anim,True,False,42928,5378,11851,0,0,1,0,0,3.066,1
bunny,000282,anim,True,False,42928,5378,11743,0,0,0,0,0,3.075,1
bunny,000283,anim,True,False,42928,5378,11921,0,0,0,0,0,2.964,1
bunny,000284,anim,True,False,42928,5378,12200,0,0,0,2,0,2.925,1
bunny,000285,anim,True,False,42928,5378,12118,0,0,2,0,0,2.914,1
bunny,000286,anim,True,False,42928,5378,12014,0,0,0,0,0,2.948,1
bunny,000287,anim,True,False,42928,5378,12301,0,0,0,0,0,3.055,1
bunny,000288,anim,True,False,42928,5378,12325,0,0,0,0,0,3.038,1
bunny,000289,anim,True,False,42928,5378,12461,0,0,1,0,0,3.022,1
bunny,000290,anim,True,False,42928,5378,12307,0,0,1,2,0,3.007,1
bunny,000291,anim,True,False,42928,5378,12520,0,0,1,0,0,2.98,1
bunny,000292,anim,True,False,42928,5378,12100,0,0,0,2,0,3.027,1
bunny,000293,anim,True,False,42928,5378,12697,0,0,1,4,0,3.192,1
bunny,000294,anim,True,False,42928,5378,11881,0,0,0,2,0,3.169,1
bunny,000295,anim,True,False,42928,5378,12167,0,0,1,0,0,2.978,1
bunny,000296,anim,True,False,42928,5378,12361,0,0,2,0,0,3.111,1
bunny,000297,anim,True,False,42928,5378,12060,0,0,0,0,0,3.149,1
bunny,000298,anim,True,False,42928,5378,12362,0,0,0,0,0,3.469,1
bunny,000299,anim,True,False,42928,5378,12088,0,0,0,0,0,3.233,1
bunny,000300,anim,True,False,42928,5378,12058,0,0,0,0,0,3.22,1
bunny,000301,anim,True,False,42928,5378,11981,0,0,1,0,0,3.22,1
bunny,000302,anim,True,False,42928,5378,12298,0,0,0,2,0,3.439,1
bunny,000303,anim,True,False,42928,5378,12291,0,0,1,0,0,3.379,1
bunny,000304,anim,True,False,42928,5378,12225,0,0,0,4,0,3.536,1
bunny,000305,anim,True,False,42928,5378,12157,0,0,2,6,0,3.821,1
bunny,000306,anim,True,False,42928,5378,12786,0,0,0,4,0,3.565,1
bunny,000307,anim,True,False,42928,5378,13004,0,0,2,2,0,3.856,1
bunny,000308,anim,True,False,42928,5378,12714,0,0,2,2,0,3.713,1
bunny,000309,anim,True,False,42928,5378,12740,0,0,0,2,0,3.85,1
bunny,000310,anim,True,False,42928,5378,12550,0,0,4,4,0,3.934,1
bunny,000311,anim,True,False,42928,5378,12550,0,0,1,0,0,3.62,1
bunny,000312,anim,True,False,42928,5378,12452,0,0,1,0,0,3.601,1
bunny,000313,anim,True,False,42928,5378,12436,0,0,1,2,0,3.721,1
bunny,000314,anim,True,False,42928,5378,12578,0,0,3,2,0,4.042,1
bunny,000315,anim,True,False,42928,5378,12231,0,0,1,2,0,3.874,1
bunny,000316,anim,True,False,42928,5378,12201,0,0,1,2,0,3.875,1
bunny,000317,anim,True,False,42928,5378,12474,0,0,2,2,1,3.799,1
bunny,000318,anim,True,False,42928,5378,12748,0,0,3,0,0,3.895,1
bunny,000319,anim,True,False,42928,5378,12655,0,0,1,4,0,3.882,1
bunny,000320,anim,True,False,42928,5378,12553,0,0,0,2,1,3.95,1
bunny,000321,anim,True,False,42928,5378,12805,0,0,1,4,0,3.959,1
bunny,000322,anim,True,False,42928,5378,12352,0,0,0,3,1,3.778,1
bunny,000323,anim,True,False,42928,5378,12354,0,0,1,0,1,3.903,1
bunny,000324,anim,True,False,42928,5378,12592,0,0,2,14,0,4.206,1
bunny,000325,anim,True,False,42928,5378,12595,0,0,1,2,0,3.908,1
bunny,000326,anim,True,False,42928,5378,12497,0,0,0,2,0,3.985,1
bunny,000327,anim,True,False,42928,5378,12536,0,0,0,2,0,4.009,1
bunny,000328,anim,True,False,171712,5378,17861,0,0,1,0,0,12.894,2
bunny,000329,anim,True,False,42928,5378,12523,0,0,0,2,0,4.203,1
bunny,000330,anim,True,False,42928,5378,12671,0,0,3,2,0,3.98,1
bunny,000331,anim,True,False,42928,5378,12509,0,0,2,4,0,4.113,1
bunny,000332,anim,True,False,42928,5378,12661,0,0,1,0,0,4.262,1
bunny,000333,anim,True,False,42928,5378,12586,0,0,0,2,0,4.387,1
bunny,000334,anim,True,False,42928,5378,12961,0,0,0,4,0,4.844,1
bunny,000335,anim,True,False,42928,5378,12173,0,0,0,2,0,4.592,1
bunny,000336,anim,True,False,42928,5378,12689,0,0,0,2,2,4.665,1
bunny,000337,anim,True,False,42928,5378,12015,0,0,1,2,0,4.54,1
bunny,000338,anim,True,False,42928,5378,12214,0,0,0,0,0,4.686,1
bunny,000339,anim,True,False,42928,5378,12370,0,0,0,2,0,4.546,1
bunny,000340,anim,True,False,42928,5378,12203,0,0,0,0,0,4.46,1
bunny,000341,anim,True,False,42928,5378,12318,0,0,1,2,0,4.728,1
bunny,000342,anim,True,False,42928,5378,12020,0,0,0,2,0,4.619,1
bunny,000343,anim,True,False,42928,5378,12175,0,0,1,0,0,4.679,1
bunny,000344,anim,True,False,42928,5378,12271,0,0,0,0,0,4.605,1
bunny,000345,anim,True,False,42928,5378,12415,1,0,3,8,0,4.976,1
bunny,000346,anim,True,False,42928,5378,12199,0,0,2,6,0,4.93,1
bunny,000347,anim,True,False,42928,5378,12514,0,0,1,8,0,4.66,1
bunny,000348,anim,True,False,42928,5378,12349,0,0,1,6,0,5.039,1
bunny,000349,anim,True,False,42928,5378,12130,0,0,2,4,0,4.929,1
bunny,000350,anim,True,False,42928,5378,12314,0,0,1,4,0,4.999,1
bunny,000351,anim,True,False,42928,5378,12434,0,0,2,2,0,5.671,1
bunny,000352,anim,True,False,42928,5378,12568,0,0,2,0,0,5.453,1
bunny,000353,anim,True,False,42928,5378,12902,0,0,1,8,0,5.865,1
bunny,000354,anim,True,False,42928,5378,12775,0,0,4,4,0,5.831,1
bunny,000355,anim,True,False,42928,5378,12548,0,0,1,0,0,5.643,1
bunny,000356,anim,True,False,42928,5378,12423,0,0,1,2,0,6.079,1
bunny,000357,anim,True,False,42928,5378,12514,0,0,0,6,0,5.872,1
